file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,n_path_diff,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,SV_missed,CNV_missed,log10_CNV_missed,n_dummies,n_leftover_dummies,n_seg_changed,n_leftover_segchange
23X_STS_r2,6,1,['Chr9'],2,2,190409882,"[190374648, 35234]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",0,1468,1,1,1,2,190409876,8.279689470209538,1,0,0,0
23X_STS_r2,7,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23X_STS_r2,8,2,"['Chr10', 'Chr12']",4,4,61673848,"[30459649, 22840, 3138974, 28052385]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",0,0,0,8,7,15,541687209,8.733748580600487,1,0,0,0
23X_STS_r2,9,2,"['Chr7', 'Chr13']",4,4,177339696,"[88676655, 988, 9437, 88652616]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr9', 'Chr10', 'Chr12', 'Chr13', 'Chr20', 'ChrX']",0,23456,4,1,1,2,6426,3.807940721215499,0,0,0,0
23X_Xp11_22_Microduplication_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,4342,3.637689819118401,0,0,0,0
23X_Xp11_22_Microduplication_r2,1,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23X_Xp11_22_Microduplication_r2,10,1,['Chr16'],2,2,161972318,"[161951914, 20404]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23X_Xp11_22_Microduplication_r2,11,5,"['Chr1', 'Chr3', 'Chr4', 'Chr9', 'Chr17']",10,10,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,76744,22,9,7,16,640402084,8.806452736533064,2,0,0,0
23X_Xp11_22_Microduplication_r2,12,1,['Chr18'],2,2,759362242,"[76784038, 223558724, 14345, 140467547, 231727618, 1990, 58693556, 252, 19311, 28094861]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23X_Xp11_22_Microduplication_r2,13,1,['Chr19'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23X_Xp11_22_Microduplication_r2,14,1,['Chr20'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,2,0,2,1127746,6.052211295374263,0,0,0,0
23X_Xp11_22_Microduplication_r2,15,1,['Chr21'],2,2,1127748,"[1127300, 448]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23X_Xp11_22_Microduplication_r2,16,1,['Chr22'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23X_Xp11_22_Microduplication_r2,17,1,['ChrX'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,49961,2,0,0,0,63637,4.803709697779136,1,0,0,0
23X_Xp11_22_Microduplication_r2,2,1,['Chr6'],2,2,12162,"[6081, 6081]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,12162,4.085004999076652,0,0,0,0
23X_Xp11_22_Microduplication_r2,3,1,['Chr7'],2,2,1976,"[988, 988]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23X_Xp11_22_Microduplication_r2,4,1,['Chr8'],2,2,288951930,"[145018636, 143933294]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,7840,2,1,0,1,15672,4.19512442298668,0,0,0,0
23X_Xp11_22_Microduplication_r2,5,1,['Chr11'],2,2,20550,"[13494, 7056]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,3219,2,1,1,2,20546,4.312727283778123,0,0,0,0
23X_Xp11_22_Microduplication_r2,6,2,"['Chr10', 'Chr12']",4,4,123009511,"[123007356, 2155]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,164983,10,2,0,2,2152647,6.332972818248337,0,0,0,0
23X_Xp11_22_Microduplication_r2,7,1,['Chr13'],2,2,127542074,"[3200664, 124341410]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,167274,3,1,1,2,189427183,8.277442300854242,1,0,0,0
23X_Xp11_22_Microduplication_r2,8,1,['Chr14'],2,2,189446269,"[189436406, 9863]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,1,1,2,177138079,8.248311930596813,1,0,0,0
23X_Xp11_22_Microduplication_r2,9,1,['Chr15'],2,2,177161437,"[177126620, 34817]","['Chr1', 'Chr3', 'Chr4', 'Chr8', 'Chr9', 'Chr10', 'Chr11', 'Chr12', 'Chr13', 'Chr14', 'Chr15', 'Chr17', 'Chr20', 'ChrX']",0,0,0,1,1,2,161972314,8.209440786736515,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,0,1,['Chr4'],2,2,62648350,"[59836881, 2811469]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,1,1,2,1446482,6.160313033663702,1,0,0,0
23Y_12q14_recurrent_microdeletion_r2,1,1,['Chr6'],2,2,1468610,"[775702, 692908]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,3,0,3,882143,5.945538992248531,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,10,1,['Chr15'],2,2,46896654,"[46867865, 28789]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,11,1,['Chr16'],2,2,45472043,"[15450, 45456593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,12,1,['Chr17'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,13,1,['Chr18'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,35056,5,0,0,0,68916,4.838320062328791,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,14,1,['Chr19'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,15,1,['Chr20'],2,2,102786,"[58698, 44088]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,16,1,['Chr21'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,17,1,['Chr22'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,2,2,4,7180,3.8561244442423,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,18,1,['ChrX'],1,1,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,19,1,['ChrY'],1,1,7184,"[4304, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,2,2,"['Chr5', 'Chr7']",4,4,882147,"[876066, 6081]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,13367,4,2,2,4,2288127,6.359480125832745,2,0,0,0
23Y_12q14_recurrent_microdeletion_r2,3,1,['Chr8'],2,2,301387370,"[151083356, 32998, 1482970, 148788046]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,5020,3.7007037171450192,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,4,1,['Chr9'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,5,1,['Chr10'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,2,0,2,3696262,6.567762747483535,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,6,1,['Chr11'],2,2,3696266,"[3694111, 2155]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,107560,2,0,0,0,122590,5.0884550450441655,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,7,3,"['Chr1', 'Chr2', 'Chr12']",6,6,173402,"[140481, 32921]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,2118,4,10,10,20,824761589,8.916328426676781,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,8,1,['Chr13'],2,2,57241317,"[57089264, 19591, 96022, 36440]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_12q14_recurrent_microdeletion_r2,9,2,"['Chr3', 'Chr14']",4,4,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr11', 'Chr12', 'Chr14', 'Chr18', 'Chr22']",0,10030,8,1,1,2,1432863,6.156204668284064,1,0,0,0
23Y_1q21_recurrent_microdeletion_r2,0,1,['Chr4'],2,2,81217,"[63396, 17821]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,45575,2,0,0,0,55529,4.744519852503858,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,1,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,10,1,['Chr15'],2,2,19628,"[14949, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,5135,2,1,1,2,19624,4.292787535198329,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,11,1,['Chr16'],2,2,1585559,"[1581966, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,1,0,1,1585559,6.200182407131125,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,12,1,['Chr17'],2,2,185959,"[147571, 38388]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,109183,2,0,0,0,124589,5.095479700026307,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,13,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,14,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,15,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,16,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,17,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,18,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,19,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,2,1,['Chr6'],2,2,764134,"[730024, 34110]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,83076,3,2,1,3,743652,5.871369750281503,1,0,0,0
23Y_1q21_recurrent_microdeletion_r2,3,1,['Chr7'],2,2,1976,"[988, 988]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,4,4,"['Chr1', 'Chr3', 'Chr8', 'Chr9']",8,8,1461148021,"[721987151, 43740, 2615992, 265434970, 240377288, 2510, 230686118, 252]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,173374,3,12,11,23,1454469247,9.162704543046537,5,0,0,0
23Y_1q21_recurrent_microdeletion_r2,5,1,['Chr10'],2,2,2141660,"[2155, 2139505]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,2,2,2141658,6.330750119823844,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,6,2,"['Chr2', 'Chr11']",4,4,192512,"[135165, 38508, 11783, 7056]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,5,5,10,759087944,8.880292093921007,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,7,1,['Chr12'],2,2,6904,"[5556, 1348]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,2104,2,1,1,2,6900,3.838849090737255,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,8,1,['Chr13'],2,2,193635223,"[524030, 193111193]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,1,1,2,193635211,8.286984333099234,0,0,0,0
23Y_1q21_recurrent_microdeletion_r2,9,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr4', 'Chr6', 'Chr8', 'Chr9', 'Chr11', 'Chr12', 'Chr13', 'Chr15', 'Chr16', 'Chr17']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,0,1,['Chr1'],2,3,10930353,"[5458997, 18587, 5452769]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",1,0,0,1,0,1,10908259,7.037755441053186,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,1,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,9924,3.9966867556001713,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,10,2,"['Chr2', 'Chr14']",4,4,176227354,"[92587, 88066885, 88057447, 10435]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,86494,7,1,1,2,91478,4.96131666097998,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,11,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,13,1,['Chr17'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,14,1,['Chr18'],2,2,108646,"[58728, 49918]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,22316,3,0,0,0,53876,4.731395344244452,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,16,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,2,1,['Chr4'],2,3,15177308,"[7671227, 8500, 7497581]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",1,0,0,1,0,1,175094,5.243271264235718,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,3,1,['Chr6'],2,3,89981517,"[89915181, 66336]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",1,26151,3,2,1,3,7761811,6.889963063467586,1,0,0,0
23Y_2p15-16-1_microdeletion_r2,4,2,"['Chr5', 'Chr7']",4,4,250865190,"[121731255, 3753404, 37201, 125343330]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,458770,14,1,1,2,432750,5.636237076547432,1,0,0,0
23Y_2p15-16-1_microdeletion_r2,5,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,5020,3.7007037171450192,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,6,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
